id,best_fitness,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Error,Wc_pp,Wc_pb,Wc_pbar,Wc_bp,Wc_bb,Wc_bbar,eta_ped,xi_ped,tau_ped,v_pref_ped,eta_bike,xi_bike,tau_bike,v_pref_bike,type_most_common
13383,0.9974769003539472,0.002529482,0.050293953718497604,0.024533266,0.052145016,0.001968664,2.291710493258371,0.9999758946283692,0.9974769003539472,185.99415167475894,250.0398472890534,70.25019523637548,2196.483835337721,1907.9374128954096,1147.323087654989,3.967570086469883,3.871156403043294,1.3662115258597838,1.358,2.497692118667402,4.871672198145033,0.3083623355627991,3.073,0
13411,0.9974791749952457,0.002527196,0.050271220620467266,0.024391791,0.051547259,0.001967774,2.117789931798879,0.9999741652222699,0.9974791749952457,187.4630340777713,218.57400482090057,31.900176997945387,1873.782776772791,2106.991428190644,1324.3924752043758,2.8258584633450416,2.650836782570993,1.4801040947342987,1.358,2.0709856976751913,5.617337165529321,0.3895466598097004,3.073,0
13395,0.9975202962521026,0.002485868,0.049858479359126594,0.024584404272516566,0.05217748,0.001946755,3.708915002294643,0.999971917,0.9975202962521026,204.57907586107106,314.28994487945175,33.76105027862232,2145.529032197271,1877.4872426095503,1292.236067273518,3.6851521527187745,3.505485288438897,1.2252665445140705,1.358,2.2687591952843955,5.756112468568722,0.9928070152944102,3.073,0
13412,0.9975023336562093,0.00250392,0.050039187655822916,0.024628438343412152,0.0519782,0.001953811,3.232561108919767,0.9999707570642661,0.9975023336562093,187.18651284818213,193.84347497050018,119.4368349851144,2131.6774740764936,1771.1148220342357,1481.5605607735147,4.811820638868301,1.4414359825489074,0.9418970368554178,1.358,2.311758080309758,4.889208728423478,0.5917827797178248,3.073,0
13413,0.9974867997666628,0.002519532,0.050194943,0.024635311,0.051710743,0.001959892,2.9705286082960427,0.9999693252491962,0.9974867997666628,195.73462382183016,295.5653309255915,49.32639365006487,2108.523003381969,2091.822510874425,1171.0144479493458,1.8853765546299392,1.5943929282062355,1.358300833132689,1.358,3.988643337,2.840666458309274,0.3602530560068827,3.073,0
13409,0.9975837723824695,0.00242208,0.049214631,0.024429657343183194,0.051719711,0.001888001,3.5846782725873254,0.9999722618762069,0.9975837723824695,195.46670843765466,284.89514701929545,36.447572121334154,1637.7393596001352,2061.2180657683753,974.1225527262476,4.842195413571539,3.2706257681438577,1.2059328257569384,1.358,4.646603362493742,2.422350914784466,0.4301239296332387,3.073,0
13415,0.9974624509385651,0.002544005,0.050438126431446295,0.024803124354408745,0.051875178553435555,0.001969388,2.6686608232123747,0.9999677142593443,0.9974624509385651,186.97671567935637,217.37725694230895,113.59799956030707,1562.057644,1746.5484821662274,1134.5482214914143,2.183904236213762,1.410010307759575,1.0168437317706458,1.358,4.461174664788711,5.440691719,0.769002666,3.073,0
13416,0.9974489301457364,0.002557594,0.050572665,0.02485599,0.051979135,0.001974641,2.644552667897618,0.9999673015461762,0.9974489301457364,173.75956177155174,204.0847783845523,46.308246811559115,1521.1512778462736,1808.505655510459,1153.9466427639643,2.130818245904796,1.0330345758375108,0.9027362471590192,1.358,4.698488899742311,3.092717821824411,0.48821922121012196,3.073,0
13423,0.9971390414578897,0.002869167,0.053564607,0.027281708038610367,0.060722927020657645,0.001941291,4.243498156079235,0.9999792230119225,0.9971390414578897,188.5629285658364,236.99204355187524,29.956656781032727,1611.3831699855136,1771.5447871533731,1479.6242940021589,3.7673615895328685,4.230985793364191,1.3479682312652923,1.358,3.382335353575411,4.154658824,0.5488251450128959,3.073,0
13424,0.9976909,0.002314445,0.048108674497585956,0.024820610157708322,0.054503528,0.001743557,2.5320023507346567,0.9999792886904842,0.9976909,187.31734644332806,183.64899269671426,107.7676598099954,2054.725935999511,1967.040876454945,1490.7123705595081,1.7566562902490328,4.113360883985599,0.846515281,1.358,2.8094587886269147,3.7334988858008957,0.9973036036691327,3.073,0
13425,0.9977636096655867,0.002241403,0.047343458,0.023840065496247308,0.051792911810505965,0.00185878,1.7572599413277754,0.9999759716993011,0.9977636096655867,177.70965300024167,287.6184669771271,106.45616972014444,2206.0060937471994,2182.0648243205997,1129.0468065244127,1.8985440303854881,4.689993603135024,0.9839692999025076,1.358,2.6203364552184123,2.952154312364834,0.8246414316852662,3.073,0
13428,0.9979522096603519,0.002051992,0.045298923,0.023558285,0.052160016,0.001643855,1.6190219955845069,0.9999829726329108,0.9979522096603519,201.18673956053837,256.8604609,80.35173534375897,1926.0626653864083,1553.390192258716,1502.9232799385427,1.8229022241099169,3.258673416111582,1.2205259009508966,1.358,5.971574977489043,2.123696216500182,0.5722580317176991,3.073,0
13431,0.9980654950696701,0.001938254,0.044025611786812566,0.022519934966930322,0.049034172,0.001688659,1.2404828756500028,0.9999819507950722,0.9980654950696701,180.4893350034652,217.0492612432858,49.84813994380406,1870.90019,1809.9641922157666,1317.1222722780324,3.7819661016343407,4.045309398585008,0.4366589483022375,1.358,2.045945042,2.6858680873276026,0.3523709281239932,3.073,0
13432,0.9233578427399685,0.083003743,0.28810370216208386,0.031484451,0.067830789,0.009723934,85.07883677948618,0.9994293707616689,0.9233578427399685,197.99341072510043,207.53121913137778,71.66723259035197,2169.087056695486,1800.4374452629315,1304.465785372167,4.2650392223499365,3.8304164867990687,0.6761871255283042,1.358,5.936086227016742,3.7568768442858804,0.43196402468521977,3.073,0
13436,0.9966660875335956,0.003345065,0.057836533601510136,0.031051278570841685,0.071586889,0.00213018,1.3714764938058304,0.9999773893146001,0.9966660875335956,204.0372036016799,215.4379561252425,82.34033606604686,1667.9781404359371,1895.0168687770092,1033.2679119326747,2.9408898763949494,1.2130488733127005,0.7806741252873124,1.358,3.8746383619827047,5.866410892933696,0.3917083997003205,3.073,0
